url,domain,outlet_names,markets,http_status,known_issue
https://apnews.com/article/papa-gaza-peace-appeal-2026-02-08,apnews.com,AP News,nobel-peace-prize-winner-2026-139,404,hallucinated_ap_url
https://apnews.com/article/pennsylvania-election-2025-shapiro-loss,apnews.com,AP News,presidential-election-winner-2028,404,hallucinated_ap_url
https://apnews.com/article/pennsylvania-governor-josh-shapiro-stacy-garrity-campaign-11df5de43ebfb2d796a3f7b34172c26c,apnews.com,AP News,democratic-presidential-nominee-2028,200,
https://apnews.com/article/pentagon-policy-news-reporters-hegseth-dc7a69b7e7c3f618b3879d9cafec9b25,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/pentagon-press-access-new-york-times-lawsuit-4902b47079139202a906921e6c685a80,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/pete-buttigieg-debate-2026,apnews.com,AP News,democratic-presidential-nominee-2028,404,hallucinated_ap_url
https://apnews.com/article/pete-buttigieg-withdraws-2028-presidential-race,apnews.com,AP News,democratic-presidential-nominee-2028,404,hallucinated_ap_url
https://apnews.com/article/police-arrest-peter-mandelson-epstein-bc1cbabe40687e09d0f145a75f6a77e2,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/poll-gallup-democrats-2026,apnews.com,AP News,democratic-presidential-nominee-2028,404,hallucinated_ap_url
https://apnews.com/article/pope-leo-book-peace-be-with-you-e57658b46757d3ccf98fc3179dff2a21,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/pope-leo-cameroon-separatists-visit-pause-fighting-d638607a3afe22f425009741b2aa2cb2,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/pope-leo-christmas-jubilee-spanish-steps-5054296d0f0d44da3f9ad3c3b775c6f7,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/pope-leo-trump-war-iran-peace-f9980c81d36fad024cce788c915c16eb,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/pope-leo-xiv-peace-initiative-2026,apnews.com,AP News,nobel-peace-prize-winner-2026-139,404,hallucinated_ap_url
https://apnews.com/article/progressive-christian-clergy-running-for-political-office-0835245b99e27759eaca9e1faf52748b,apnews.com,AP News,los-angeles-mayoral-election-117,200,
https://apnews.com/article/qatar-board-peace-gaza-2026-02-13,apnews.com,AP News,nobel-peace-prize-winner-2026-139,404,hallucinated_ap_url
https://apnews.com/article/rahm-emanuel-endorsement-2026,apnews.com,AP News,democratic-presidential-nominee-2028,404,hallucinated_ap_url
https://apnews.com/article/rahm-emanuel-policy-dispute-2026,apnews.com,AP News,democratic-presidential-nominee-2028,404,hallucinated_ap_url
https://apnews.com/article/rep-doug-lamalfa-dies-california-house-304d9772c6e2d11f03109e2dae1eeb9d,apnews.com,AP News,democratic-presidential-nominee-2028,200,
https://apnews.com/article/rohingya-myanmar-gambia-genocide-icj-court-889d610a194ac1030fac822ab52fb6e5,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/ron-desantis-2028-presidential-run,apnews.com,AP News,republican-presidential-nominee-2028,404,hallucinated_ap_url
https://apnews.com/article/ron-desantis-florida-tax-controversy-2026,apnews.com,AP News,presidential-election-winner-2028,404,hallucinated_ap_url
https://apnews.com/article/rubio-venezuela-greenland-trump-maduro-60481ca89c1fa4ec94f692d648141051,apnews.com,AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/russia-ukraine-iran-war-putin-trump-zelenskyy-2b863bc22e97006846e7351e19401f9f,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/russia-ukraine-trump-putin-witkoff-kushner-zelenskyy-a77eadb50780c3d22882c42ea4764a54,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/russia-ukraine-war-drones-power-grid-bea32c61fcd1c64728487db7839e95d7,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/senate-election-2026-texas-hunt-cornyn-paxton-450ee0f067273ca75de9268cf928d0be,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/senate-epstein-files-trump-justice-department-bipartisan-fe7de7947b4e5b0bd7f8194cdc760f1f,apnews.com,AP News,ky-04-republican-primary-winner,200,
https://apnews.com/article/shipping-firms-whipsawed-2026-03af894eaddb8ede53928babc76f80e2,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/shipping-firms-whipsawed-hormuz-03af894eaddb8ede53928babc76e2,apnews.com,AP News,us-x-iran-diplomatic-meeting-by-329,404,
https://apnews.com/article/spencer-pratt-los-angeles-mayor-karen-bass-86eea9b87b1a7aedd58e242bc4f7ea39,apnews.com,AP News,los-angeles-mayoral-election-117,200,
https://apnews.com/article/stars-stripes-pentagon-trump-hegseth-3bcc613b19a92587b16ce5d9adddffec,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/stephen-colbert-james-talarico-donald-trump-fcc-806845facffd3ab3e30142971be16add,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/steve-hilton-california-governor-newsom-11c0ec5b378e8b2792721c2ff7597499,apnews.com,AP News,california-governor-election-2026,200,
https://apnews.com/article/stock-markets-trump-iran-ceasefire-fafebd0711ab3b2a191ae23d4fe33350,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/stock-markets-trump-oil-iran-6fc90a2e50b1252cde130fc3e0ce0da3,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/stock-markets-trump-oil-iran-ceasefire-fafebd0711ab3b2e191ae23d4fe33350,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,404,
https://apnews.com/article/stock-markets-trump-oil-iran-war-7659569791b1f5e108489360d18e50f1,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/stock-markets-trump-oil-iran-war-fafebd0711ab3b2a191ae23d4fe33350,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/stocks-markets-baidu-trump-rates-491d6d4e0f3e4b3f8c0e48ae2b1455b3,apnews.com,AP News,fed-decision-in-june-825,200,
https://apnews.com/article/stocks-markets-oil-iran-1abeddf7c4bf19d1dc96b3f23c1de402c,apnews.com,AP News,fed-decision-in-june-825,404,
https://apnews.com/article/stocks-markets-oil-iran-trump-28e493ba47e80517a743ecd54fb6acbc,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/stocks-markets-powell-trump-rates-9eb79e89fec160c7c64dfcef6871e693,apnews.com,AP News,fed-decision-in-june-825,200,
https://apnews.com/article/supreme-court-california-congressional-maps-8362a34b739ea91d37a190eee1b6a6d1,apnews.com,AP; AP News,democratic-presidential-nominee-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/supreme-court-campaign-finance-republican-spending-limits-0381e78b1e8a8da0e49f5b55b543894e,apnews.com,AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/supreme-court-trump-federal-reserve-lisa-cook-5a48941a9e30017b0ed3e5837492d288,apnews.com,AP News,fed-decision-in-june-825,200,
https://apnews.com/article/swalwell-california-governor-election-kimmel-db2646b82324a023982c478ba260708e,apnews.com,AP News,california-governor-election-2026; democratic-presidential-nominee-2028,200,
https://apnews.com/article/texas-primary-cornyn-paxton-poll-2026-05-20,apnews.com,AP News,texas-republican-senate-primary-winner,404,hallucinated_ap_url
https://apnews.com/article/texas-republicans-senate-runoff-cornyn-paxton-263f058c839e8ef8c6c374804d6875ce,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-school-vouchers-islamic-4e729012ccf7f028d0eba0722a1c67e9,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-school-vouchers-opinion-terrorists-ken-paxton-5849d3ca44a733ce016300070788eec3,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-school-vouchers-opinion-terrorists-ken-paxton/,apnews.com,AP News,texas-republican-senate-primary-winner,404,hallucinated_ap_url
https://apnews.com/article/texas-senate-election-2026-hunt-cornyn-paxton-450ee0f067273ca75de9268cf928d0be,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-senate-ken-paxton-cornyn-60c34efe45143422c5f9ff84d27c1be1,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-senate-ken-paxton-cornyn-fe2787bbac917c5cb22918ac1e34c458,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-senate-paxton-cornyn-60c34efe45143422c5f9ff84d27c1be1,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-senate-paxton-cornyn-bc9dcc271c97ad1d724383397e5807c6,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-senate-race-colin-allred-jasmine-crockett-5849d3ca44a733ce016300070788eec3,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-senate-republicans-cornyn-paxton-hunt-01f1ffaf8a890e3017af407abe502e8c,apnews.com,AP News,texas-republican-senate-primary-winner,404,
https://apnews.com/article/texas-senate-republicans-cornyn-paxton-hunt-01f1ffaf8a890e3017af407abe502e8f,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/texas-state-senate-democrat-taylor-rehmet-c8cb6685c49696b8a607a8f93111ae2e,apnews.com,AP News,texas-republican-senate-primary-winner,200,
https://apnews.com/article/trump-address-economy-popularity-midterms-65d3b79a613cfb778432bcc719a313ab,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-address-iran-war-takeaways-3a232cc5ae76436433bc62118a32b415,apnews.com,AP News,what-iranian-demands-will-trump-agree-to-by-may-31,200,
https://apnews.com/article/trump-board-of-peace-gaza-greenland-67719d7882db254f0ba611b895e46684,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-cuba-oil-tariffs,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,404,hallucinated_ap_url
https://apnews.com/article/trump-cuba-venezuela-maduro-oil-economy-b9ffd24928e34dc7e3fc1fdcb22709a1,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/trump-davos-peace-board-zelenskyy-gaza-f3b265cff4032d51cb5f14bc1cd2d2a3,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-doordash-mcdonalds-tax-tips-iran-pope-cdec935afd68b86b264ed1b0de772e1d,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-endorsement-arizona-governor-596a7c7bc1129119b1c8e401bae987ad,apnews.com,AP News,republican-presidential-nominee-2028,200,
https://apnews.com/article/trump-european-union-greenland-denmark-rubio-frederiksen-4d18970667b130d293ccaf4c0d55c300,apnews.com,AP News,republican-presidential-nominee-2028,200,
https://apnews.com/article/trump-greenland-denmark-us-trump-9b01eb577363ee6e913722fe3d40d68e,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-greenland-europe-far-right-maga-c6b44e151d81e990129c2d58ab0ee192,apnews.com,AP News,next-french-presidential-election,200,
https://apnews.com/article/trump-iran-ceasefire-extended-2026-04-21,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,404,hallucinated_ap_url
https://apnews.com/article/trump-iran-netanyahu-gas-cd880a355e3873d8175084140581b2c1,apnews.com,AP News,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,200,
https://apnews.com/article/trump-iran-power-plants-civilian-war-crimes-88b8ca1bc8e5cc8adabaf6c34e93e597,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/trump-iran-proposal-2026-04-27,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,404,hallucinated_ap_url
https://apnews.com/article/trump-iran-us-israel-trump-lebanon-april-1-2026-19cf516c2d2c614eb182dbad7a6592ef,apnews.com,AP News,what-iranian-demands-will-trump-agree-to-by-may-31,200,
https://apnews.com/article/trump-iran-us-israel-trump-lebanon-march-21-2026-260bac76e5554ff31aaf5a3a30c92a2e,apnews.com,AP News,what-iranian-demands-will-trump-agree-to-by-may-31,200,
https://apnews.com/article/trump-iran-war-2026-07e5c9b,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,404,hallucinated_ap_url
https://apnews.com/article/trump-iran-war-address-to-nation-patience-940c2cd13a8c45f9d6d35a4750b7b499,apnews.com,AP News,what-iranian-demands-will-trump-agree-to-by-may-31,200,
https://apnews.com/article/trump-iran-war-conflict-blockade-2026-04-18,apnews.com,AP News,us-x-iran-diplomatic-meeting-by-329,404,hallucinated_ap_url
https://apnews.com/article/trump-iran-war-hormuz-23-april-2026-368b922ae2f4c874df8a133491eeffe8,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/trump-iran-war-shipping-whipsawed-03af894eaddb8ede53928babc76f80e2,apnews.com,AP News,us-x-iran-diplomatic-meeting-by-329,200,
https://apnews.com/article/trump-machado-nobel-peace-prize-c7f47c161edc9b719dea3d0165f32a1f,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-machado-venezuela-maduro-nobel-peace-prize-ed23992bccabf128b7e849259d3c29a8,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-machado-venezuela-maduro-nobel-peace-prize-ed239b...,apnews.com,AP News,nobel-peace-prize-winner-2026-139,404,hallucinated_ap_url
https://apnews.com/article/trump-maduro-venezuela-presidential-palace-blowtorches-7969152ae48510003fe9cbde92f3c102,apnews.com,AP News,republican-presidential-nominee-2028,200,
https://apnews.com/article/trump-massie-congressional-campaign-b23bd6b1644263ebe9b36a232736d441,apnews.com,AP News,ky-04-republican-primary-winner,200,
https://apnews.com/article/trump-nato-uk-afghanistan-denmark-greenland-f5975e87928696edf41085821f7d0b01,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/trump-netanyahu-gaza-ceasefire-arab-nations-229253766673f18c1195550572edd2ce,apnews.com,AP News,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,200,
https://apnews.com/article/trump-no-envoys-pakistan-2026-7e52d208e7b517c615fc178280ca57d0,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/trump-pope-leo-xiv-02f6b4554ea4b83af02af15987ae1f2d,apnews.com,AP News,iran-closes-its-airspace-by; will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/trump-rejects-iran-proposal-2026-04-30,apnews.com,AP News,us-x-iran-diplomatic-meeting-by-329,404,hallucinated_ap_url
https://apnews.com/article/trump-says-he-is-reviewing-new-iran-proposal-9317c11e51ba8dfa527b424f931fe04b,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/trump-ufos-uap-aliens-pentagon-records-investigation-3e658d2cf3742465127c0049c872240a,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/trump-ufos-uap-aliens-pentagon-records-investigation-a46e3de873e25fe2222de040a8e0242b,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/trump-venezuela-weapon-maduro-drug-strikes-c052fd24a350a04a458f501b4b536e62,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/trump-war-powers-1973-2026-422311a4443b987af87cd4ca35d54f48,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/trump-war-powers-iran-e85410b6f404ddd45a9da0a09f1c285f,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/trump-war-powers-pentagon-iran-422311a4443b987af87cd4ca35d54f48,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/trump-zelenskyy-russia-ukraine-war-florida-42c38dbb3eecc22dd80271d504308337,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/turning-point-charlie-kirk-americafest-c1ef8d3535191e58ce2aa731d242bebf,apnews.com,AP News,republican-presidential-nominee-2028,200,
https://apnews.com/article/turning-point-charlie-kirk-vance-republicans-2028-e28a332d7f55eb44346ef9d47e8906e4,apnews.com,AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/ufos-extraterrestrials-aliens-pentagon-congress-5638be273b753253713a478546849e46,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/uganda-election-un-rights-report-1e30ab4e21419dad8cd73567fbc0759c,apnews.com,AP News,democratic-presidential-nominee-2028,200,
https://apnews.com/article/uhaul-los-angeles-iran-demonstration-40426b84ab6699f0b880fe266dfdb74d,apnews.com,AP News,los-angeles-mayoral-election-117,200,
https://apnews.com/article/uk-keir-starmer-china-xi-jinping-ff7c71273f16a003cdf56ce8f6958308,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-keir-starmer-leadership-crisis-mandelson-epstein-729040b1bc95a74ebbdeb7f19f9d7487,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-labour-party-starmer-burnham-b63b1acaff7058eb2a22b730c0560390,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-norway-navy-patrols-russia-undersea-cables-311aa197fb1697bab45b37286ae9fa2c,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-peter-mandelson-epstein-police-investigation-9a198f5fd178ec405095e9aba72a055d,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-peter-mandelson-jeffrey-epstein-allegations-police-bd7d7f9831ad1eeaee4e5c7a951f2aeb,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-peter-mandelson-jeffrey-epstein-ambassador-starmer-9a198f5fd178ec405095e9aba72a055d,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-peter-mandelson-jeffrey-epstein-ambassador-starmer-fc3f953112ac10108e1109920fd9dca0,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-peter-mandelson-jeffrey-epstein-police-bd7d7f9831ad1eeaee4e5c7a951f2aeb,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-prime-minister-starmer-xi-beijing-trade-062717a30f70bcfd64db08436e9aff90,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-starmer-china-xi-jinping-new-year-address-taiwan-56761d92abff5a95f8ff7fd2fb791678,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-starmer-mandelson-ambassador-vetting-21f1f9290b2116d93a85d92546e1340f,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-starmer-mandelson-epstein-ea1e52adb8399eb97825f5c34b3c7343,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-starmer-mandelson-epstein-vetting-ambassador-trump-35c2c302e7370efcd0098b5b9419c72e,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/uk-starmer-peter-mandelson-epstein-ea1e52adb8399eb97825f5c34b3c7343,apnews.com,AP News,starmer-out-in-2025,200,
https://apnews.com/article/ultra-orthodox-israel-netanyahu-draft-law-protest-5e91c26f2c033b41305a3ff8db6aff95,apnews.com,AP News,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,200,
https://apnews.com/article/unrwa-funding-cut-2026,apnews.com,AP News,nobel-peace-prize-winner-2026-139,404,hallucinated_ap_url
https://apnews.com/article/unrwa-funding-cuts-2026-02-04,apnews.com,AP News,nobel-peace-prize-winner-2026-139,404,hallucinated_ap_url
https://apnews.com/article/unrwa-funding-suspension-2026,apnews.com,AP News,nobel-peace-prize-winner-2026-139,404,hallucinated_ap_url
https://apnews.com/article/us-blockade-iran-war-inflation-80d0a5ca469d61c2e2e76d42c556a6de,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-china-trump-xi-iran-call-441425004d3d695df87f3f7c0b62492e,apnews.com,AP News,us-x-iran-diplomatic-meeting-by-329,200,
https://apnews.com/article/us-delegation-winter-olympics-vance-rubio-italy-4cda5924bd4bec7732c065e2a170cbaf,apnews.com,AP; AP News; Associated Press,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/us-inflation-consumer-iran-war-3f11b7fdd20ea56d2f0895e5241af7b6,apnews.com,AP News,fed-decision-in-june-825,200,
https://apnews.com/article/us-investigation-petro-colombian-president-95886306b7c3107df584e154726a8737,apnews.com,AP News,colombia-presidential-election,200,
https://apnews.com/article/us-iran-blockade-2026-05-01,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,404,hallucinated_ap_url
https://apnews.com/article/us-iran-war-hormuz-25-april-2026-7e52d208e7b517c615fc178280ca57d0,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-hormuz-israel-pakistan-ceasefire-april-23-2026-368b922ae2f4c874df8a133491eecffe8,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,404,
https://apnews.com/article/us-iran-war-hormuz-israel-pakistan-ceasefire-april-23-2026-368b922ae2f4c874df8a133491eeffe8,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-hormuz-israel-pakistan-ceasefire-april-25-2026-7e52d208e7b517c615fc178280ca57d0,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by; us-x-iran-diplomatic-meeting-by-329; us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-hormuz-israel-pakistan-ceasefire-april-26-2026-9f7bcaf20c42b56d3dba4b504936b7ee,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,404,
https://apnews.com/article/us-iran-war-hormuz-israel-pakistan-ceasefire-april-26-2026-9f7bcaf20c42b56d3dba4b504936f7ee,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by; us-x-iran-diplomatic-meeting-by-329; us-x-iran-permanent-peace-deal-by; what-iranian-demands-will-trump-agree-to-by-may-31; will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/us-iran-war-israel-hormuz-18-april-2026-ab475cb979825b956a10d60103026b37,apnews.com,AP News,presidential-election-winner-2028; trump-announces-us-blockade-of-hormuz-lifted-by; us-x-iran-diplomatic-meeting-by-329; us-x-iran-permanent-peace-deal-by; what-iranian-demands-will-trump-agree-to-by-may-31,200,
https://apnews.com/article/us-iran-war-israel-hormuz-19-april-2026-0a637f98d588930f195f61cffe07d4f3,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by; us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-israel-hormuz-19-april-2026-0a637f98d588c930f195f61cffe07d4f3,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,404,
https://apnews.com/article/us-iran-war-israel-trump-04-18-2026-ab475cb979825b956a10d60103026b37,apnews.com,AP News,us-x-iran-diplomatic-meeting-by-329,200,
https://apnews.com/article/us-iran-war-israel-trump-04-26-2026-9f7bcaf20c42b56d3dba4b504936f7ee,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-israel-trump-lebanon-18-april-2026-ab475cb979825b956a10d60103026b37,apnews.com,AP News,what-iranian-demands-will-trump-agree-to-by-may-31,200,
https://apnews.com/article/us-iran-war-israel-trump-lebanon-blockade-hormuz-april-13-2026-ed7a6cd4bc61dc47f317a2c82afcc1c9,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,200,
https://apnews.com/article/us-iran-war-lebanon-april-7-2026-421ee64fdc9a5c26460df8119c7d0b3f,apnews.com,AP News,what-iranian-demands-will-trump-agree-to-by-may-31,404,
https://apnews.com/article/us-iran-war-lebanon-israel-talks-hormuz-14-april-2026-24655d40b2d968c39949e5ec2e01535b,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-lebanon-israel-talks-hormuz-15-april-2026-f1b02d16f81d6fdcf68c0ed16d7a719d,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by; us-x-iran-diplomatic-meeting-by-329; us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-pakistan-april-21-2026-177a2d0701ef172c3e51686bc1f18f30,apnews.com,AP News,us-x-iran-permanent-peace-deal-by,200,
https://apnews.com/article/us-iran-war-us-military-blockade-hormuz-19-april-2026,apnews.com,AP News,trump-announces-us-blockade-of-hormuz-lifted-by,404,hallucinated_ap_url
https://apnews.com/article/usha-vance-pregnant-child-boy-vice-president-40098e3b09e0c8c2b3c43470a81cc39b,apnews.com,AP; AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/vance-booed-opening-ceremony-milan-cortina-cda982415bf683d709455c9d086077a8,apnews.com,AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/vance-home-ohio-damaged-man-detained-c53c099124e36642e4dd4d86c38cf33f,apnews.com,AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/vance-ice-minneapolis-deportations-trump-economy-002f1d1acf05c00aeee289ec192100e7,apnews.com,AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/vance-winter-olympics-armenia-azerbaijan-c3bd416df3afa3e64a5c29d9c438e8e5,apnews.com,AP News,presidential-election-winner-2028; republican-presidential-nominee-2028,200,
https://apnews.com/article/vatican-american-pope-leo-photos-first-year-papacy-f5c501bb769c8297f5d1b378550e561b,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/vatican-pope-leo-francis-trump-3e6070c6474d425b4cc6ee8e03ceafc7,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-maduro-trump-military-operation-85041a1ec03bafe839b785a95169d694,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-political-prisoners-maduro-rodriguez-trump-amnesty-f116c004d8f480687ae8671093f8dad8,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-prisoners-delcy-rodriguez-43c12fb20da01911bfb5ce5ec35b9f94,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-prisoners-delcy-rodriguez-foro-penal-machado-50dd4d4702143954661e133a19d31b5b,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-prisoners-released-us-maduro-rodriguez-7dc52c3ed6251f561b7754fd50182588,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-rodriguez-us-maduro-political-prisoners-guanipa-a2a4dfc7ae34c543e648796ade80913d,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-spain-trump-maduro-machado-nobel-sanchez-4819d547e7f3ff9a86228d0e457e92be,apnews.com,AP News,nobel-peace-prize-winner-2026-139,200,
https://apnews.com/article/venezuela-us-diplomatic-relations-maduro-12eca94ea60dbdbc8d8ac37535a5d23b,apnews.com,AP News,will-the-us-confirm-that-aliens-exist-before-2027,200,
https://apnews.com/article/venezuela-us-explosions-caracas-ca712a67aaefc30b1831f5bf0b50665e,apnews.com,AP News,republican-presidential-nominee-2028,200,
https://apnews.com/article/venezuela-war-powers-resolution,apnews.com,AP News,ky-04-republican-primary-winner,404,hallucinated_ap_url
